page_no	chars	conf	script	modality	engine	needs_escalation	text_file
158	2189	0.874	latin	print	tesseract	no	ocr_tesseract/0158.txt
159	2151	0.909	latin	print	tesseract	no	ocr_tesseract/0159.txt
160	1421	0.857	latin	print	tesseract	no	ocr_tesseract/0160.txt
161	43	0.422	mixed	handwriting_or_image	tesseract	yes	ocr_tesseract/0161.txt
162	923	0.899	latin	print	tesseract	no	ocr_tesseract/0162.txt
163	2459	0.939	latin	print	tesseract	no	ocr_tesseract/0163.txt
164	3025	0.909	latin	print	tesseract	no	ocr_tesseract/0164.txt
165	3926	0.944	latin	print	tesseract	no	ocr_tesseract/0165.txt
166	2982	0.901	latin	print	tesseract	no	ocr_tesseract/0166.txt
167	5164	0.949	latin	print	tesseract	no	ocr_tesseract/0167.txt
168	3871	0.930	latin	print	tesseract	no	ocr_tesseract/0168.txt
169	13	0.742	latin	print_degraded	tesseract	no	ocr_tesseract/0169.txt
170	50	0.762	latin	print_degraded	tesseract	no	ocr_tesseract/0170.txt
171	2088	0.943	latin	print	tesseract	no	ocr_tesseract/0171.txt
172	2431	0.943	latin	print	tesseract	no	ocr_tesseract/0172.txt
173	2529	0.946	latin	print	tesseract	no	ocr_tesseract/0173.txt
174	2393	0.944	latin	print	tesseract	no	ocr_tesseract/0174.txt
175	2227	0.945	latin	print	tesseract	no	ocr_tesseract/0175.txt
176	2466	0.947	latin	print	tesseract	no	ocr_tesseract/0176.txt
177	2537	0.948	latin	print	tesseract	no	ocr_tesseract/0177.txt
178	2187	0.948	latin	print	tesseract	no	ocr_tesseract/0178.txt
179	2433	0.942	latin	print	tesseract	no	ocr_tesseract/0179.txt
180	2147	0.946	latin	print	tesseract	no	ocr_tesseract/0180.txt
181	2499	0.951	latin	print	tesseract	no	ocr_tesseract/0181.txt
182	2456	0.945	latin	print	tesseract	no	ocr_tesseract/0182.txt
183	2443	0.943	latin	print	tesseract	no	ocr_tesseract/0183.txt
184	160	0.930	latin	print	tesseract	no	ocr_tesseract/0184.txt
185	2483	0.942	latin	print	tesseract	no	ocr_tesseract/0185.txt
186	2545	0.945	latin	print	tesseract	no	ocr_tesseract/0186.txt
187	2375	0.947	latin	print	tesseract	no	ocr_tesseract/0187.txt
188	2502	0.946	latin	print	tesseract	no	ocr_tesseract/0188.txt
189	2304	0.949	latin	print	tesseract	no	ocr_tesseract/0189.txt
190	2520	0.944	latin	print	tesseract	no	ocr_tesseract/0190.txt
191	2535	0.949	latin	print	tesseract	no	ocr_tesseract/0191.txt
192	2380	0.948	latin	print	tesseract	no	ocr_tesseract/0192.txt
193	2348	0.946	latin	print	tesseract	no	ocr_tesseract/0193.txt
194	2385	0.945	latin	print	tesseract	no	ocr_tesseract/0194.txt
195	2485	0.944	latin	print	tesseract	no	ocr_tesseract/0195.txt
196	1837	0.946	latin	print	tesseract	no	ocr_tesseract/0196.txt
197	2292	0.945	latin	print	tesseract	no	ocr_tesseract/0197.txt
198	2252	0.944	latin	print	tesseract	no	ocr_tesseract/0198.txt
199	2439	0.947	latin	print	tesseract	no	ocr_tesseract/0199.txt
200	2363	0.947	latin	print	tesseract	no	ocr_tesseract/0200.txt
201	2143	0.943	latin	print	tesseract	no	ocr_tesseract/0201.txt
202	2414	0.945	latin	print	tesseract	no	ocr_tesseract/0202.txt
203	2466	0.949	latin	print	tesseract	no	ocr_tesseract/0203.txt
204	2498	0.950	latin	print	tesseract	no	ocr_tesseract/0204.txt
205	2417	0.947	latin	print	tesseract	no	ocr_tesseract/0205.txt
206	2501	0.949	latin	print	tesseract	no	ocr_tesseract/0206.txt
207	2458	0.948	latin	print	tesseract	no	ocr_tesseract/0207.txt
208	2462	0.942	latin	print	tesseract	no	ocr_tesseract/0208.txt
209	2206	0.947	latin	print	tesseract	no	ocr_tesseract/0209.txt
210	2335	0.948	latin	print	tesseract	no	ocr_tesseract/0210.txt
211	2410	0.945	latin	print	tesseract	no	ocr_tesseract/0211.txt
212	2535	0.949	latin	print	tesseract	no	ocr_tesseract/0212.txt
213	2330	0.941	latin	print	tesseract	no	ocr_tesseract/0213.txt
214	0	0.000	none	blank_or_image	tesseract	yes	ocr_tesseract/0214.txt
215	36	0.689	mixed	print_degraded	tesseract	no	ocr_tesseract/0215.txt
216	2049	0.942	latin	print	tesseract	no	ocr_tesseract/0216.txt
217	2502	0.945	latin	print	tesseract	no	ocr_tesseract/0217.txt
218	2468	0.947	latin	print	tesseract	no	ocr_tesseract/0218.txt
219	2390	0.949	latin	print	tesseract	no	ocr_tesseract/0219.txt
220	2418	0.947	latin	print	tesseract	no	ocr_tesseract/0220.txt
221	2476	0.947	latin	print	tesseract	no	ocr_tesseract/0221.txt
222	2391	0.950	latin	print	tesseract	no	ocr_tesseract/0222.txt
223	2422	0.949	latin	print	tesseract	no	ocr_tesseract/0223.txt
224	2424	0.942	latin	print	tesseract	no	ocr_tesseract/0224.txt
225	2465	0.946	latin	print	tesseract	no	ocr_tesseract/0225.txt
226	2447	0.950	latin	print	tesseract	no	ocr_tesseract/0226.txt
227	2302	0.948	latin	print	tesseract	no	ocr_tesseract/0227.txt
228	2419	0.949	latin	print	tesseract	no	ocr_tesseract/0228.txt
229	1997	0.948	latin	print	tesseract	no	ocr_tesseract/0229.txt
230	2382	0.945	latin	print	tesseract	no	ocr_tesseract/0230.txt
231	2326	0.948	latin	print	tesseract	no	ocr_tesseract/0231.txt
232	0	0.000	none	blank_or_image	tesseract	yes	ocr_tesseract/0232.txt
233	227	0.523	latin	handwriting_or_image	tesseract	yes	ocr_tesseract/0233.txt
234	6	0.602	latin	print_degraded	tesseract	no	ocr_tesseract/0234.txt
235	0	0.000	none	blank_or_image	tesseract	yes	ocr_tesseract/0235.txt
236	0	0.000	none	blank_or_image	tesseract	yes	ocr_tesseract/0236.txt
237	2311	0.947	latin	print	tesseract	no	ocr_tesseract/0237.txt
238	2424	0.946	latin	print	tesseract	no	ocr_tesseract/0238.txt
239	2449	0.943	latin	print	tesseract	no	ocr_tesseract/0239.txt
240	2314	0.947	latin	print	tesseract	no	ocr_tesseract/0240.txt
241	2306	0.943	latin	print	tesseract	no	ocr_tesseract/0241.txt
242	2355	0.943	latin	print	tesseract	no	ocr_tesseract/0242.txt
243	2396	0.945	latin	print	tesseract	no	ocr_tesseract/0243.txt
244	1703	0.942	latin	print	tesseract	no	ocr_tesseract/0244.txt
245	2115	0.942	latin	print	tesseract	no	ocr_tesseract/0245.txt
246	0	0.000	none	blank_or_image	tesseract	yes	ocr_tesseract/0246.txt
247	6	0.702	latin	print_degraded	tesseract	no	ocr_tesseract/0247.txt
248	0	0.000	none	blank_or_image	tesseract	yes	ocr_tesseract/0248.txt
249	0	0.000	none	blank_or_image	tesseract	yes	ocr_tesseract/0249.txt
250	2212	0.952	latin	print	tesseract	no	ocr_tesseract/0250.txt
251	2353	0.950	latin	print	tesseract	no	ocr_tesseract/0251.txt
252	2472	0.950	latin	print	tesseract	no	ocr_tesseract/0252.txt
253	2280	0.939	latin	print	tesseract	no	ocr_tesseract/0253.txt
254	2438	0.945	latin	print	tesseract	no	ocr_tesseract/0254.txt
255	2401	0.947	latin	print	tesseract	no	ocr_tesseract/0255.txt
256	2404	0.948	latin	print	tesseract	no	ocr_tesseract/0256.txt
257	2457	0.948	latin	print	tesseract	no	ocr_tesseract/0257.txt
258	2373	0.948	latin	print	tesseract	no	ocr_tesseract/0258.txt
259	2314	0.952	latin	print	tesseract	no	ocr_tesseract/0259.txt
260	2379	0.947	latin	print	tesseract	no	ocr_tesseract/0260.txt
261	0	0.000	none	blank_or_image	tesseract	yes	ocr_tesseract/0261.txt
262	90	0.540	latin	handwriting_or_image	tesseract	yes	ocr_tesseract/0262.txt
263	0	0.000	none	blank_or_image	tesseract	yes	ocr_tesseract/0263.txt
264	2421	0.944	latin	print	tesseract	no	ocr_tesseract/0264.txt
265	1633	0.942	latin	print	tesseract	no	ocr_tesseract/0265.txt
266	2437	0.945	latin	print	tesseract	no	ocr_tesseract/0266.txt
267	2319	0.947	latin	print	tesseract	no	ocr_tesseract/0267.txt
268	2484	0.941	latin	print	tesseract	no	ocr_tesseract/0268.txt
269	2295	0.946	latin	print	tesseract	no	ocr_tesseract/0269.txt
270	2432	0.948	latin	print	tesseract	no	ocr_tesseract/0270.txt
271	2439	0.946	latin	print	tesseract	no	ocr_tesseract/0271.txt
272	2423	0.945	latin	print	tesseract	no	ocr_tesseract/0272.txt
273	2370	0.944	latin	print	tesseract	no	ocr_tesseract/0273.txt
274	2416	0.942	latin	print	tesseract	no	ocr_tesseract/0274.txt
275	2453	0.943	latin	print	tesseract	no	ocr_tesseract/0275.txt
276	2457	0.950	latin	print	tesseract	no	ocr_tesseract/0276.txt
277	2427	0.947	latin	print	tesseract	no	ocr_tesseract/0277.txt
278	2442	0.944	latin	print	tesseract	no	ocr_tesseract/0278.txt
279	565	0.932	latin	print	tesseract	no	ocr_tesseract/0279.txt
280	2457	0.948	latin	print	tesseract	no	ocr_tesseract/0280.txt
281	2414	0.949	latin	print	tesseract	no	ocr_tesseract/0281.txt
282	2410	0.952	latin	print	tesseract	no	ocr_tesseract/0282.txt
283	2428	0.948	latin	print	tesseract	no	ocr_tesseract/0283.txt
284	2405	0.949	latin	print	tesseract	no	ocr_tesseract/0284.txt
285	2384	0.951	latin	print	tesseract	no	ocr_tesseract/0285.txt
286	2452	0.950	latin	print	tesseract	no	ocr_tesseract/0286.txt
287	2337	0.945	latin	print	tesseract	no	ocr_tesseract/0287.txt
288	2330	0.949	latin	print	tesseract	no	ocr_tesseract/0288.txt
289	2419	0.950	latin	print	tesseract	no	ocr_tesseract/0289.txt
290	2367	0.944	latin	print	tesseract	no	ocr_tesseract/0290.txt
291	2445	0.947	latin	print	tesseract	no	ocr_tesseract/0291.txt
292	2336	0.948	latin	print	tesseract	no	ocr_tesseract/0292.txt
293	2419	0.945	latin	print	tesseract	no	ocr_tesseract/0293.txt
294	2449	0.948	latin	print	tesseract	no	ocr_tesseract/0294.txt
295	2238	0.946	latin	print	tesseract	no	ocr_tesseract/0295.txt
296	2095	0.940	latin	print	tesseract	no	ocr_tesseract/0296.txt
297	2350	0.945	latin	print	tesseract	no	ocr_tesseract/0297.txt
298	2376	0.949	latin	print	tesseract	no	ocr_tesseract/0298.txt
299	2443	0.949	latin	print	tesseract	no	ocr_tesseract/0299.txt
300	2328	0.949	latin	print	tesseract	no	ocr_tesseract/0300.txt
301	2372	0.948	latin	print	tesseract	no	ocr_tesseract/0301.txt
302	2504	0.946	latin	print	tesseract	no	ocr_tesseract/0302.txt
303	2387	0.947	latin	print	tesseract	no	ocr_tesseract/0303.txt
304	2308	0.950	latin	print	tesseract	no	ocr_tesseract/0304.txt
305	2343	0.948	latin	print	tesseract	no	ocr_tesseract/0305.txt
306	2326	0.950	latin	print	tesseract	no	ocr_tesseract/0306.txt
307	2232	0.950	latin	print	tesseract	no	ocr_tesseract/0307.txt
308	2174	0.946	latin	print	tesseract	no	ocr_tesseract/0308.txt
309	1570	0.949	latin	print	tesseract	no	ocr_tesseract/0309.txt
310	0	0.000	none	blank_or_image	tesseract	yes	ocr_tesseract/0310.txt
311	0	0.000	none	blank_or_image	tesseract	yes	ocr_tesseract/0311.txt
312	2436	0.952	latin	print	tesseract	no	ocr_tesseract/0312.txt
313	2336	0.952	latin	print	tesseract	no	ocr_tesseract/0313.txt
314	2337	0.953	latin	print	tesseract	no	ocr_tesseract/0314.txt
315	1737	0.952	latin	print	tesseract	no	ocr_tesseract/0315.txt
316	2286	0.948	latin	print	tesseract	no	ocr_tesseract/0316.txt
317	2450	0.951	latin	print	tesseract	no	ocr_tesseract/0317.txt
