page_no	chars	conf	script	modality	engine	needs_escalation	text_file
28	1780	0.954	latin	print	tesseract	no	ocr_tesseract/0028.txt
29	1792	0.952	latin	print	tesseract	no	ocr_tesseract/0029.txt
30	1788	0.953	latin	print	tesseract	no	ocr_tesseract/0030.txt
31	1792	0.957	latin	print	tesseract	no	ocr_tesseract/0031.txt
32	1792	0.949	latin	print	tesseract	no	ocr_tesseract/0032.txt
33	1692	0.951	latin	print	tesseract	no	ocr_tesseract/0033.txt
34	1727	0.950	latin	print	tesseract	no	ocr_tesseract/0034.txt
35	1747	0.954	latin	print	tesseract	no	ocr_tesseract/0035.txt
36	1702	0.959	latin	print	tesseract	no	ocr_tesseract/0036.txt
37	1665	0.951	latin	print	tesseract	no	ocr_tesseract/0037.txt
38	1880	0.957	latin	print	tesseract	no	ocr_tesseract/0038.txt
39	1853	0.956	latin	print	tesseract	no	ocr_tesseract/0039.txt
40	1800	0.957	latin	print	tesseract	no	ocr_tesseract/0040.txt
41	422	0.956	latin	print	tesseract	no	ocr_tesseract/0041.txt
42	1741	0.945	latin	print	tesseract	no	ocr_tesseract/0042.txt
43	2116	0.949	latin	print	tesseract	no	ocr_tesseract/0043.txt
44	1150	0.944	latin	print	tesseract	no	ocr_tesseract/0044.txt
45	576	0.760	latin	print	tesseract	no	ocr_tesseract/0045.txt
46	1003	0.950	latin	print	tesseract	no	ocr_tesseract/0046.txt
47	932	0.940	latin	print	tesseract	no	ocr_tesseract/0047.txt
48	886	0.947	latin	print	tesseract	no	ocr_tesseract/0048.txt
49	1024	0.957	latin	print	tesseract	no	ocr_tesseract/0049.txt
50	1416	0.939	latin	print	tesseract	no	ocr_tesseract/0050.txt
51	909	0.946	latin	print	tesseract	no	ocr_tesseract/0051.txt
52	1062	0.953	latin	print	tesseract	no	ocr_tesseract/0052.txt
53	971	0.954	latin	print	tesseract	no	ocr_tesseract/0053.txt
54	851	0.957	latin	print	tesseract	no	ocr_tesseract/0054.txt
55	1069	0.948	latin	print	tesseract	no	ocr_tesseract/0055.txt
56	950	0.942	latin	print	tesseract	no	ocr_tesseract/0056.txt
57	1363	0.942	latin	print	tesseract	no	ocr_tesseract/0057.txt
58	907	0.957	latin	print	tesseract	no	ocr_tesseract/0058.txt
59	1102	0.956	latin	print	tesseract	no	ocr_tesseract/0059.txt
60	1068	0.953	latin	print	tesseract	no	ocr_tesseract/0060.txt
61	996	0.951	latin	print	tesseract	no	ocr_tesseract/0061.txt
62	971	0.956	latin	print	tesseract	no	ocr_tesseract/0062.txt
63	1034	0.936	latin	print	tesseract	no	ocr_tesseract/0063.txt
64	937	0.950	latin	print	tesseract	no	ocr_tesseract/0064.txt
65	955	0.959	latin	print	tesseract	no	ocr_tesseract/0065.txt
66	1505	0.961	latin	print	tesseract	no	ocr_tesseract/0066.txt
67	1061	0.952	latin	print	tesseract	no	ocr_tesseract/0067.txt
68	972	0.955	latin	print	tesseract	no	ocr_tesseract/0068.txt
69	1023	0.947	latin	print	tesseract	no	ocr_tesseract/0069.txt
70	967	0.955	latin	print	tesseract	no	ocr_tesseract/0070.txt
71	943	0.947	latin	print	tesseract	no	ocr_tesseract/0071.txt
72	141	0.906	latin	print	tesseract	no	ocr_tesseract/0072.txt
73	1032	0.958	latin	print	tesseract	no	ocr_tesseract/0073.txt
74	1128	0.942	latin	print	tesseract	no	ocr_tesseract/0074.txt
75	1196	0.948	latin	print	tesseract	no	ocr_tesseract/0075.txt
76	1233	0.959	latin	print	tesseract	no	ocr_tesseract/0076.txt
77	1311	0.942	latin	print	tesseract	no	ocr_tesseract/0077.txt
78	931	0.953	latin	print	tesseract	no	ocr_tesseract/0078.txt
79	1019	0.950	latin	print	tesseract	no	ocr_tesseract/0079.txt
80	936	0.944	latin	print	tesseract	no	ocr_tesseract/0080.txt
81	457	0.952	latin	print	tesseract	no	ocr_tesseract/0081.txt
82	150	0.946	latin	print	tesseract	no	ocr_tesseract/0082.txt
83	2396	0.953	latin	print	tesseract	no	ocr_tesseract/0083.txt
84	760	0.955	latin	print	tesseract	no	ocr_tesseract/0084.txt
85	2176	0.941	latin	print	tesseract	no	ocr_tesseract/0085.txt
86	2314	0.946	latin	print	tesseract	no	ocr_tesseract/0086.txt
87	2270	0.950	latin	print	tesseract	no	ocr_tesseract/0087.txt
88	2324	0.947	latin	print	tesseract	no	ocr_tesseract/0088.txt
89	2349	0.955	latin	print	tesseract	no	ocr_tesseract/0089.txt
90	2156	0.950	latin	print	tesseract	no	ocr_tesseract/0090.txt
91	1791	0.945	latin	print	tesseract	no	ocr_tesseract/0091.txt
92	2183	0.947	latin	print	tesseract	no	ocr_tesseract/0092.txt
93	2134	0.948	latin	print	tesseract	no	ocr_tesseract/0093.txt
94	2478	0.950	latin	print	tesseract	no	ocr_tesseract/0094.txt
95	2043	0.950	latin	print	tesseract	no	ocr_tesseract/0095.txt
96	2120	0.953	latin	print	tesseract	no	ocr_tesseract/0096.txt
97	2088	0.948	latin	print	tesseract	no	ocr_tesseract/0097.txt
98	2240	0.948	latin	print	tesseract	no	ocr_tesseract/0098.txt
99	2576	0.953	latin	print	tesseract	no	ocr_tesseract/0099.txt
100	2369	0.948	latin	print	tesseract	no	ocr_tesseract/0100.txt
101	2215	0.956	latin	print	tesseract	no	ocr_tesseract/0101.txt
102	3189	0.922	latin	print	tesseract	no	ocr_tesseract/0102.txt
103	3011	0.918	latin	print	tesseract	no	ocr_tesseract/0103.txt
104	3121	0.923	latin	print	tesseract	no	ocr_tesseract/0104.txt
105	22	0.965	latin	print_degraded	tesseract	no	ocr_tesseract/0105.txt
106	758	0.955	latin	print	tesseract	no	ocr_tesseract/0106.txt
107	1611	0.946	latin	print	tesseract	no	ocr_tesseract/0107.txt
108	6255	0.771	latin	print	tesseract	no	ocr_tesseract/0108.txt
109	3414	0.924	latin	print	tesseract	no	ocr_tesseract/0109.txt
110	1402	0.897	latin	print	tesseract	no	ocr_tesseract/0110.txt
111	1689	0.756	latin	print	tesseract	no	ocr_tesseract/0111.txt
112	2376	0.916	latin	print	tesseract	no	ocr_tesseract/0112.txt
113	2298	0.834	latin	print	tesseract	no	ocr_tesseract/0113.txt
114	2515	0.908	latin	print	tesseract	no	ocr_tesseract/0114.txt
115	1200	0.898	latin	print	tesseract	no	ocr_tesseract/0115.txt
116	1385	0.811	latin	print	tesseract	no	ocr_tesseract/0116.txt
117	1489	0.947	latin	print	tesseract	no	ocr_tesseract/0117.txt
118	2012	0.956	latin	print	tesseract	no	ocr_tesseract/0118.txt
119	1967	0.945	latin	print	tesseract	no	ocr_tesseract/0119.txt
120	1974	0.955	latin	print	tesseract	no	ocr_tesseract/0120.txt
121	1577	0.949	latin	print	tesseract	no	ocr_tesseract/0121.txt
122	4011	0.870	latin	print	tesseract	no	ocr_tesseract/0122.txt
123	2762	0.917	latin	print	tesseract	no	ocr_tesseract/0123.txt
124	1748	0.929	latin	print	tesseract	no	ocr_tesseract/0124.txt
125	2527	0.938	latin	print	tesseract	no	ocr_tesseract/0125.txt
126	3273	0.935	latin	print	tesseract	no	ocr_tesseract/0126.txt
127	2391	0.882	latin	print	tesseract	no	ocr_tesseract/0127.txt
128	3637	0.939	latin	print	tesseract	no	ocr_tesseract/0128.txt
129	6145	0.932	latin	print	tesseract	no	ocr_tesseract/0129.txt
130	5014	0.911	latin	print	tesseract	no	ocr_tesseract/0130.txt
131	5583	0.801	latin	print	tesseract	no	ocr_tesseract/0131.txt
132	1636	0.869	latin	print	tesseract	no	ocr_tesseract/0132.txt
133	5334	0.921	latin	print	tesseract	no	ocr_tesseract/0133.txt
134	567	0.646	latin	print_degraded	tesseract	no	ocr_tesseract/0134.txt
135	2317	0.757	latin	print	tesseract	no	ocr_tesseract/0135.txt
136	716	0.648	latin	print_degraded	tesseract	no	ocr_tesseract/0136.txt
137	965	0.641	latin	print_degraded	tesseract	no	ocr_tesseract/0137.txt
138	561	0.475	latin	handwriting_or_image	tesseract	yes	ocr_tesseract/0138.txt
139	199	0.470	latin	handwriting_or_image	tesseract	yes	ocr_tesseract/0139.txt
140	273	0.481	mixed	handwriting_or_image	tesseract	yes	ocr_tesseract/0140.txt
141	1765	0.880	latin	print	tesseract	no	ocr_tesseract/0141.txt
142	2067	0.836	latin	print	tesseract	no	ocr_tesseract/0142.txt
143	2824	0.922	latin	print	tesseract	no	ocr_tesseract/0143.txt
144	5014	0.909	latin	print	tesseract	no	ocr_tesseract/0144.txt
145	9796	0.715	latin	print_degraded	tesseract	no	ocr_tesseract/0145.txt
146	1554	0.593	latin	handwriting_or_image	tesseract	yes	ocr_tesseract/0146.txt
147	2088	0.922	latin	print	tesseract	no	ocr_tesseract/0147.txt
148	3121	0.929	latin	print	tesseract	no	ocr_tesseract/0148.txt
149	1980	0.891	latin	print	tesseract	no	ocr_tesseract/0149.txt
150	1521	0.811	latin	print	tesseract	no	ocr_tesseract/0150.txt
151	3116	0.945	latin	print	tesseract	no	ocr_tesseract/0151.txt
152	1719	0.924	latin	print	tesseract	no	ocr_tesseract/0152.txt
153	6104	0.727	latin	print_degraded	tesseract	no	ocr_tesseract/0153.txt
154	2470	0.912	latin	print	tesseract	no	ocr_tesseract/0154.txt
155	5155	0.943	latin	print	tesseract	no	ocr_tesseract/0155.txt
156	2363	0.884	latin	print	tesseract	no	ocr_tesseract/0156.txt
157	1838	0.857	latin	print	tesseract	no	ocr_tesseract/0157.txt
158	3101	0.920	latin	print	tesseract	no	ocr_tesseract/0158.txt
159	3278	0.895	latin	print	tesseract	no	ocr_tesseract/0159.txt
160	4352	0.897	latin	print	tesseract	no	ocr_tesseract/0160.txt
161	6894	0.940	latin	print	tesseract	no	ocr_tesseract/0161.txt
162	97	0.708	latin	print_degraded	tesseract	no	ocr_tesseract/0162.txt
163	1618	0.893	latin	print	tesseract	no	ocr_tesseract/0163.txt
164	6758	0.944	latin	print	tesseract	no	ocr_tesseract/0164.txt
165	6619	0.940	latin	print	tesseract	no	ocr_tesseract/0165.txt
166	6853	0.944	latin	print	tesseract	no	ocr_tesseract/0166.txt
167	3717	0.929	latin	print	tesseract	no	ocr_tesseract/0167.txt
168	3595	0.958	latin	print	tesseract	no	ocr_tesseract/0168.txt
169	2458	0.940	latin	print	tesseract	no	ocr_tesseract/0169.txt
170	2699	0.948	latin	print	tesseract	no	ocr_tesseract/0170.txt
171	3553	0.918	latin	print	tesseract	no	ocr_tesseract/0171.txt
172	3457	0.939	latin	print	tesseract	no	ocr_tesseract/0172.txt
173	2074	0.955	latin	print	tesseract	no	ocr_tesseract/0173.txt
174	1420	0.949	latin	print	tesseract	no	ocr_tesseract/0174.txt
175	4679	0.937	latin	print	tesseract	no	ocr_tesseract/0175.txt
176	4246	0.945	latin	print	tesseract	no	ocr_tesseract/0176.txt
177	5283	0.947	latin	print	tesseract	no	ocr_tesseract/0177.txt
178	6169	0.946	latin	print	tesseract	no	ocr_tesseract/0178.txt
179	5190	0.946	latin	print	tesseract	no	ocr_tesseract/0179.txt
180	5196	0.946	latin	print	tesseract	no	ocr_tesseract/0180.txt
181	1149	0.950	latin	print	tesseract	no	ocr_tesseract/0181.txt
182	1290	0.944	latin	print	tesseract	no	ocr_tesseract/0182.txt
183	1214	0.937	latin	print	tesseract	no	ocr_tesseract/0183.txt
184	2353	0.937	latin	print	tesseract	no	ocr_tesseract/0184.txt
185	783	0.942	latin	print	tesseract	no	ocr_tesseract/0185.txt
186	4857	0.939	latin	print	tesseract	no	ocr_tesseract/0186.txt
187	4134	0.941	latin	print	tesseract	no	ocr_tesseract/0187.txt
188	4673	0.943	latin	print	tesseract	no	ocr_tesseract/0188.txt
189	5263	0.932	latin	print	tesseract	no	ocr_tesseract/0189.txt
190	5575	0.944	latin	print	tesseract	no	ocr_tesseract/0190.txt
191	2755	0.905	latin	print	tesseract	no	ocr_tesseract/0191.txt
192	5836	0.928	latin	print	tesseract	no	ocr_tesseract/0192.txt
193	6136	0.920	latin	print	tesseract	no	ocr_tesseract/0193.txt
194	5847	0.923	latin	print	tesseract	no	ocr_tesseract/0194.txt
195	6830	0.924	latin	print	tesseract	no	ocr_tesseract/0195.txt
196	6089	0.918	latin	print	tesseract	no	ocr_tesseract/0196.txt
197	6302	0.914	latin	print	tesseract	no	ocr_tesseract/0197.txt
198	6233	0.921	latin	print	tesseract	no	ocr_tesseract/0198.txt
199	6596	0.922	latin	print	tesseract	no	ocr_tesseract/0199.txt
200	5763	0.928	latin	print	tesseract	no	ocr_tesseract/0200.txt
201	6234	0.923	latin	print	tesseract	no	ocr_tesseract/0201.txt
202	4834	0.894	latin	print	tesseract	no	ocr_tesseract/0202.txt
203	5276	0.895	hebrew	print	tesseract	no	ocr_tesseract/0203.txt
204	12352	0.745	latin	print_degraded	tesseract	no	ocr_tesseract/0204.txt
205	11598	0.804	latin	print	tesseract	no	ocr_tesseract/0205.txt
206	7171	0.943	latin	print	tesseract	no	ocr_tesseract/0206.txt
207	60	0.843	latin	print_degraded	tesseract	no	ocr_tesseract/0207.txt
208	3814	0.926	latin	print	tesseract	no	ocr_tesseract/0208.txt
209	4044	0.915	latin	print	tesseract	no	ocr_tesseract/0209.txt
210	2185	0.924	latin	print	tesseract	no	ocr_tesseract/0210.txt
211	563	0.727	latin	print_degraded	tesseract	no	ocr_tesseract/0211.txt
212	3601	0.918	latin	print	tesseract	no	ocr_tesseract/0212.txt
213	3742	0.925	latin	print	tesseract	no	ocr_tesseract/0213.txt
214	3557	0.931	latin	print	tesseract	no	ocr_tesseract/0214.txt
215	1002	0.901	latin	print	tesseract	no	ocr_tesseract/0215.txt
216	35	0.957	latin	print_degraded	tesseract	no	ocr_tesseract/0216.txt
217	203	0.872	latin	print	tesseract	no	ocr_tesseract/0217.txt
218	439	0.948	latin	print	tesseract	no	ocr_tesseract/0218.txt
219	3262	0.898	latin	print	tesseract	no	ocr_tesseract/0219.txt
220	3583	0.947	latin	print	tesseract	no	ocr_tesseract/0220.txt
221	3828	0.906	latin	print	tesseract	no	ocr_tesseract/0221.txt
222	3622	0.918	latin	print	tesseract	no	ocr_tesseract/0222.txt
223	3657	0.922	latin	print	tesseract	no	ocr_tesseract/0223.txt
224	1754	0.939	latin	print	tesseract	no	ocr_tesseract/0224.txt
225	2119	0.951	latin	print	tesseract	no	ocr_tesseract/0225.txt
226	3124	0.954	latin	print	tesseract	no	ocr_tesseract/0226.txt
227	3313	0.952	latin	print	tesseract	no	ocr_tesseract/0227.txt
228	3394	0.947	latin	print	tesseract	no	ocr_tesseract/0228.txt
229	3288	0.949	latin	print	tesseract	no	ocr_tesseract/0229.txt
230	2931	0.956	latin	print	tesseract	no	ocr_tesseract/0230.txt
231	3038	0.946	latin	print	tesseract	no	ocr_tesseract/0231.txt
232	1883	0.939	latin	print	tesseract	no	ocr_tesseract/0232.txt
233	2632	0.943	latin	print	tesseract	no	ocr_tesseract/0233.txt
234	277	0.793	latin	print	tesseract	no	ocr_tesseract/0234.txt
235	2083	0.905	latin	print	tesseract	no	ocr_tesseract/0235.txt
236	3078	0.923	latin	print	tesseract	no	ocr_tesseract/0236.txt
237	2803	0.924	latin	print	tesseract	no	ocr_tesseract/0237.txt
238	3353	0.921	latin	print	tesseract	no	ocr_tesseract/0238.txt
239	3030	0.925	latin	print	tesseract	no	ocr_tesseract/0239.txt
240	840	0.900	latin	print	tesseract	no	ocr_tesseract/0240.txt
241	1197	0.908	latin	print	tesseract	no	ocr_tesseract/0241.txt
242	1049	0.823	latin	print	tesseract	no	ocr_tesseract/0242.txt
243	553	0.933	latin	print	tesseract	no	ocr_tesseract/0243.txt
244	1216	0.890	latin	print	tesseract	no	ocr_tesseract/0244.txt
245	6372	0.905	latin	print	tesseract	no	ocr_tesseract/0245.txt
246	2728	0.785	latin	print	tesseract	no	ocr_tesseract/0246.txt
247	649	0.802	latin	print	tesseract	no	ocr_tesseract/0247.txt
248	532	0.723	latin	print_degraded	tesseract	no	ocr_tesseract/0248.txt
249	4022	0.951	latin	print	tesseract	no	ocr_tesseract/0249.txt
250	2204	0.947	latin	print	tesseract	no	ocr_tesseract/0250.txt
251	2632	0.949	latin	print	tesseract	no	ocr_tesseract/0251.txt
252	680	0.934	latin	print	tesseract	no	ocr_tesseract/0252.txt
253	2101	0.838	latin	print	tesseract	no	ocr_tesseract/0253.txt
254	4931	0.952	latin	print	tesseract	no	ocr_tesseract/0254.txt
255	5398	0.953	latin	print	tesseract	no	ocr_tesseract/0255.txt
256	1261	0.761	latin	print	tesseract	no	ocr_tesseract/0256.txt
257	10799	0.738	latin	print_degraded	tesseract	no	ocr_tesseract/0257.txt
258	435	0.911	latin	print	tesseract	no	ocr_tesseract/0258.txt
259	999	0.917	latin	print	tesseract	no	ocr_tesseract/0259.txt
260	3812	0.942	latin	print	tesseract	no	ocr_tesseract/0260.txt
261	2717	0.943	latin	print	tesseract	no	ocr_tesseract/0261.txt
262	9642	0.895	latin	print	tesseract	no	ocr_tesseract/0262.txt
263	10585	0.877	latin	print	tesseract	no	ocr_tesseract/0263.txt
264	1252	0.818	hebrew	print	tesseract	no	ocr_tesseract/0264.txt
265	1084	0.814	hebrew	print	tesseract	no	ocr_tesseract/0265.txt
266	1818	0.787	hebrew	print	tesseract	no	ocr_tesseract/0266.txt
267	2015	0.833	hebrew	print	tesseract	no	ocr_tesseract/0267.txt
268	1614	0.832	hebrew	print	tesseract	no	ocr_tesseract/0268.txt
269	1631	0.840	hebrew	print	tesseract	no	ocr_tesseract/0269.txt
270	888	0.797	hebrew	print	tesseract	no	ocr_tesseract/0270.txt
271	1682	0.894	hebrew	print	tesseract	no	ocr_tesseract/0271.txt
272	1844	0.870	hebrew	print	tesseract	no	ocr_tesseract/0272.txt
273	1461	0.873	hebrew	print	tesseract	no	ocr_tesseract/0273.txt
274	1360	0.854	hebrew	print	tesseract	no	ocr_tesseract/0274.txt
275	3086	0.852	hebrew	print	tesseract	no	ocr_tesseract/0275.txt
276	3818	0.852	hebrew	print	tesseract	no	ocr_tesseract/0276.txt
277	1326	0.436	mixed	handwriting_or_image	tesseract	yes	ocr_tesseract/0277.txt
278	1974	0.499	mixed	handwriting_or_image	tesseract	yes	ocr_tesseract/0278.txt
279	0	0.000	none	blank_or_image	tesseract	yes	ocr_tesseract/0279.txt
280	599	0.932	latin	print	tesseract	no	ocr_tesseract/0280.txt
281	1207	0.898	latin	print	tesseract	no	ocr_tesseract/0281.txt
282	5598	0.915	latin	print	tesseract	no	ocr_tesseract/0282.txt
283	2049	0.923	latin	print	tesseract	no	ocr_tesseract/0283.txt
284	2281	0.927	latin	print	tesseract	no	ocr_tesseract/0284.txt
285	4539	0.947	latin	print	tesseract	no	ocr_tesseract/0285.txt
286	10034	0.952	latin	print	tesseract	no	ocr_tesseract/0286.txt
287	9697	0.954	latin	print	tesseract	no	ocr_tesseract/0287.txt
288	9959	0.948	latin	print	tesseract	no	ocr_tesseract/0288.txt
289	2369	0.939	latin	print	tesseract	no	ocr_tesseract/0289.txt
290	2433	0.939	latin	print	tesseract	no	ocr_tesseract/0290.txt
291	4618	0.933	latin	print	tesseract	no	ocr_tesseract/0291.txt
292	3747	0.951	latin	print	tesseract	no	ocr_tesseract/0292.txt
293	3511	0.934	latin	print	tesseract	no	ocr_tesseract/0293.txt
294	2907	0.948	latin	print	tesseract	no	ocr_tesseract/0294.txt
295	795	0.857	latin	print	tesseract	no	ocr_tesseract/0295.txt
296	1048	0.863	latin	print	tesseract	no	ocr_tesseract/0296.txt
297	3747	0.956	latin	print	tesseract	no	ocr_tesseract/0297.txt
298	89	0.942	latin	print	tesseract	no	ocr_tesseract/0298.txt
299	2020	0.961	latin	print	tesseract	no	ocr_tesseract/0299.txt
300	911	0.952	latin	print	tesseract	no	ocr_tesseract/0300.txt
301	3	0.737	latin	print_degraded	tesseract	no	ocr_tesseract/0301.txt
302	918	0.933	latin	print	tesseract	no	ocr_tesseract/0302.txt
303	2180	0.953	latin	print	tesseract	no	ocr_tesseract/0303.txt
304	2052	0.951	latin	print	tesseract	no	ocr_tesseract/0304.txt
305	2466	0.953	latin	print	tesseract	no	ocr_tesseract/0305.txt
306	1823	0.953	latin	print	tesseract	no	ocr_tesseract/0306.txt
307	1887	0.960	latin	print	tesseract	no	ocr_tesseract/0307.txt
308	1697	0.956	latin	print	tesseract	no	ocr_tesseract/0308.txt
309	1757	0.949	latin	print	tesseract	no	ocr_tesseract/0309.txt
310	0	0.000	none	blank_or_image	tesseract	yes	ocr_tesseract/0310.txt
311	0	0.000	none	blank_or_image	tesseract	yes	ocr_tesseract/0311.txt
312	147	0.955	latin	print	tesseract	no	ocr_tesseract/0312.txt
313	0	0.000	none	blank_or_image	tesseract	yes	ocr_tesseract/0313.txt
314	3138	0.948	latin	print	tesseract	no	ocr_tesseract/0314.txt
315	3221	0.949	latin	print	tesseract	no	ocr_tesseract/0315.txt
316	4020	0.955	latin	print	tesseract	no	ocr_tesseract/0316.txt
317	3654	0.956	latin	print	tesseract	no	ocr_tesseract/0317.txt
318	3463	0.955	latin	print	tesseract	no	ocr_tesseract/0318.txt
319	3494	0.950	latin	print	tesseract	no	ocr_tesseract/0319.txt
320	3505	0.951	latin	print	tesseract	no	ocr_tesseract/0320.txt
321	3254	0.953	latin	print	tesseract	no	ocr_tesseract/0321.txt
322	2112	0.956	latin	print	tesseract	no	ocr_tesseract/0322.txt
323	1613	0.937	latin	print	tesseract	no	ocr_tesseract/0323.txt
324	1959	0.915	latin	print	tesseract	no	ocr_tesseract/0324.txt
325	1717	0.928	latin	print	tesseract	no	ocr_tesseract/0325.txt
326	1510	0.929	latin	print	tesseract	no	ocr_tesseract/0326.txt
327	1476	0.935	latin	print	tesseract	no	ocr_tesseract/0327.txt
328	2146	0.934	latin	print	tesseract	no	ocr_tesseract/0328.txt
329	1914	0.916	latin	print	tesseract	no	ocr_tesseract/0329.txt
330	2200	0.895	latin	print	tesseract	no	ocr_tesseract/0330.txt
331	1951	0.907	latin	print	tesseract	no	ocr_tesseract/0331.txt
332	2280	0.912	latin	print	tesseract	no	ocr_tesseract/0332.txt
333	2237	0.925	latin	print	tesseract	no	ocr_tesseract/0333.txt
334	894	0.933	latin	print	tesseract	no	ocr_tesseract/0334.txt
335	814	0.952	latin	print	tesseract	no	ocr_tesseract/0335.txt
336	42	0.963	latin	print_degraded	tesseract	no	ocr_tesseract/0336.txt
337	4613	0.897	latin	print	tesseract	no	ocr_tesseract/0337.txt
338	2834	0.920	latin	print	tesseract	no	ocr_tesseract/0338.txt
339	9932	0.946	latin	print	tesseract	no	ocr_tesseract/0339.txt
340	189	0.857	latin	print	tesseract	no	ocr_tesseract/0340.txt
341	4164	0.919	latin	print	tesseract	no	ocr_tesseract/0341.txt
342	4166	0.937	latin	print	tesseract	no	ocr_tesseract/0342.txt
343	5447	0.949	latin	print	tesseract	no	ocr_tesseract/0343.txt
344	2035	0.880	latin	print	tesseract	no	ocr_tesseract/0344.txt
345	6431	0.906	latin	print	tesseract	no	ocr_tesseract/0345.txt
346	99	0.508	mixed	handwriting_or_image	tesseract	yes	ocr_tesseract/0346.txt
347	4987	0.760	latin	print	tesseract	no	ocr_tesseract/0347.txt
348	7331	0.858	latin	print	tesseract	no	ocr_tesseract/0348.txt
349	8862	0.890	latin	print	tesseract	no	ocr_tesseract/0349.txt
350	6755	0.876	latin	print	tesseract	no	ocr_tesseract/0350.txt
351	10585	0.854	latin	print	tesseract	no	ocr_tesseract/0351.txt
352	8704	0.868	latin	print	tesseract	no	ocr_tesseract/0352.txt
353	2851	0.813	latin	print	tesseract	no	ocr_tesseract/0353.txt
354	153	0.836	latin	print	tesseract	no	ocr_tesseract/0354.txt
355	137	0.833	latin	print	tesseract	no	ocr_tesseract/0355.txt
356	3075	0.937	latin	print	tesseract	no	ocr_tesseract/0356.txt
357	3234	0.946	latin	print	tesseract	no	ocr_tesseract/0357.txt
358	3297	0.950	latin	print	tesseract	no	ocr_tesseract/0358.txt
359	3238	0.945	latin	print	tesseract	no	ocr_tesseract/0359.txt
360	3316	0.951	latin	print	tesseract	no	ocr_tesseract/0360.txt
361	3253	0.947	latin	print	tesseract	no	ocr_tesseract/0361.txt
362	3320	0.949	latin	print	tesseract	no	ocr_tesseract/0362.txt
363	3304	0.953	latin	print	tesseract	no	ocr_tesseract/0363.txt
364	3291	0.951	latin	print	tesseract	no	ocr_tesseract/0364.txt
365	3331	0.949	latin	print	tesseract	no	ocr_tesseract/0365.txt
366	3160	0.947	latin	print	tesseract	no	ocr_tesseract/0366.txt
367	3287	0.946	latin	print	tesseract	no	ocr_tesseract/0367.txt
368	3225	0.950	latin	print	tesseract	no	ocr_tesseract/0368.txt
369	3191	0.952	latin	print	tesseract	no	ocr_tesseract/0369.txt
370	3177	0.950	latin	print	tesseract	no	ocr_tesseract/0370.txt
371	3196	0.949	latin	print	tesseract	no	ocr_tesseract/0371.txt
372	3292	0.949	latin	print	tesseract	no	ocr_tesseract/0372.txt
373	3232	0.950	latin	print	tesseract	no	ocr_tesseract/0373.txt
374	3346	0.953	latin	print	tesseract	no	ocr_tesseract/0374.txt
375	677	0.950	latin	print	tesseract	no	ocr_tesseract/0375.txt
376	75	0.347	mixed	handwriting_or_image	tesseract	yes	ocr_tesseract/0376.txt
377	90	0.906	latin	print	tesseract	no	ocr_tesseract/0377.txt
378	1563	0.950	latin	print	tesseract	no	ocr_tesseract/0378.txt
379	1668	0.924	latin	print	tesseract	no	ocr_tesseract/0379.txt
380	1423	0.930	latin	print	tesseract	no	ocr_tesseract/0380.txt
381	3047	0.943	latin	print	tesseract	no	ocr_tesseract/0381.txt
382	2039	0.935	latin	print	tesseract	no	ocr_tesseract/0382.txt
383	1788	0.896	latin	print	tesseract	no	ocr_tesseract/0383.txt
384	2724	0.877	latin	print	tesseract	no	ocr_tesseract/0384.txt
