page_no	filename	file_id	bytes
59	IL-MTFN-001-G-F-0276-6_0006_0059.jpg		1656955
60	IL-MTFN-001-G-F-0276-6_0006_0060.jpg		1629242
61	IL-MTFN-001-G-F-0276-6_0006_0061.jpg		1607872
62	IL-MTFN-001-G-F-0276-6_0006_0062.jpg		1204721
63	IL-MTFN-001-G-F-0276-6_0006_0063.jpg		1003476
64	IL-MTFN-001-G-F-0276-6_0006_0064.jpg		1074084
65	IL-MTFN-001-G-F-0276-6_0006_0065.jpg		835503
66	IL-MTFN-001-G-F-0276-6_0006_0066.jpg		813720
67	IL-MTFN-001-G-F-0276-6_0006_0067.jpg		1008091
68	IL-MTFN-001-G-F-0276-6_0006_0068.jpg		576669
